geo_code,bus_stops_per_km2
E01000641,0.0
E01000642,51.17872070362312
E01000643,25.691001279291488
E01000644,19.076898859989708
E01000645,2.7243860563307396
E01000646,10.142908718146742
E01000647,0.0
E01000648,9.761665653962854
E01000649,8.727833867460307
E01000650,13.020006088258624
E01000651,16.861663125027597
E01000652,10.672014364318088
E01000653,21.406954714146604
E01000654,2.7221117322334822
E01000655,20.972947697253744
E01000656,1.8551840967710878
E01000657,14.745168193900945
E01000658,2.278932411687469
E01000659,18.93642544793976
E01000661,12.212628121829766
E01000662,11.265818332251238
E01000663,33.69351394657838
E01000664,4.354730840212744
E01000665,11.23672733464206
E01000666,7.279050493520983
E01000667,7.56373491586644
E01000668,7.578236119260389
E01000669,0.0
E01000670,25.59685438943322
E01000671,8.221340183742031
E01000672,3.323738645824039
E01000673,24.44102500727914
E01000674,10.356281048109974
E01000676,40.23793113441506
E01000677,5.040440679338476
E01000678,10.223692425116209
E01000679,12.508109689713264
E01000680,2.6398219980752784
E01000681,2.856530930159653
E01000682,60.310380220017855
E01000683,14.719835643823949
E01000684,7.476811883565199
E01000685,14.279106668779052
E01000686,22.389298253960764
E01000687,14.880883837208453
E01000688,0.962806108801277
E01000689,3.6934523223584383
E01000690,22.315971451111846
E01000691,15.319689966548362
E01000692,17.611446940806466
E01000693,4.815286942984581
E01000694,3.98037389316602
E01000695,0.0
E01000696,3.5428274854163044
E01000697,10.077464705818734
E01000698,9.335401471100141
E01000699,40.49855019239539
E01000700,28.59191322461067
E01000701,0.0
E01000702,16.101027672738223
E01000703,17.92145258933228
E01000704,18.218294227978355
E01000705,32.07954331683177
E01000706,23.368025579823634
E01000707,7.840659251243567
E01000708,13.737797249396808
E01000709,21.94091643991425
E01000710,12.632924926780847
E01000711,24.349335489331562
E01000712,13.681360433320997
E01000713,11.476896024771893
E01000714,35.56340149482563
E01000715,20.921657636040845
E01000716,12.881160674246718
E01000717,26.186154897770553
E01000718,19.635635581433444
E01000719,23.226724585460083
E01000720,1.4521136034129456
E01000721,44.91507617778792
E01000722,26.11382671337999
E01000723,25.3406345833879
E01000724,13.071872165214797
E01000725,15.795729373406044
E01000726,16.28712842672048
E01000727,20.428496274311687
E01000728,2.264299554476373
E01000729,5.904698146935055
E01000730,21.857651081647763
E01000731,17.300004711564156
E01000732,43.0869503903927
E01000733,29.32009560970866
E01000734,7.811147491366574
E01000735,21.112985327552757
E01000736,19.39121898905285
E01000737,9.694723714814774
E01000738,13.00775738709742
E01000739,14.602799978715016
E01000741,50.719978774237376
E01000742,33.29375720398233
E01000743,33.65051492856174
E01000744,5.0672023768396866
E01000745,22.29950607056558
E01000746,5.5389003376361705
E01000747,2.592340764404847
E01000748,3.915126263808781
E01000749,3.8362523248829894
E01000750,0.0
E01000751,7.049133921889186
E01000752,14.318247999847072
E01000753,3.176266479522884
E01000754,20.6596664320132
E01000755,41.250058161494664
E01000756,5.240562546469952
E01000757,3.9093373186518696
E01000758,12.047080254735324
E01000759,1.3417775580543645
E01000760,19.67072883810683
E01000761,17.062022744080515
E01000762,25.950238608239133
E01000763,8.347914656954757
E01000764,4.742731708946356
E01000765,4.029610837690936
E01000766,11.981150130618033
E01000767,18.96080291785599
E01000768,4.790728172695659
E01000769,3.4200862658148647
E01000770,16.833156490040935
E01000771,20.641291073433088
E01000772,9.85900379433923
E01000773,19.455171986040813
E01000774,18.14771576188195
E01000775,10.091392431476311
E01000777,14.659735572047746
E01000778,15.487667330872375
E01000779,4.4656398326777715
E01000780,8.14868069161158
E01000781,45.95699236421063
E01000782,11.116529180083116
E01000783,0.0
E01000784,7.985353899127871
E01000785,8.911056984457828
E01000786,5.982604028916775
E01000787,11.082428457541576
E01000788,17.319683714046224
E01000789,13.201054252998532
E01000790,37.410717971419935
E01000791,26.916881121920145
E01000792,11.489138054855443
E01000793,6.866986728887057
E01000794,33.616800739928344
E01000795,36.47723639290243
E01000796,0.0
E01000797,5.029998867888433
E01000798,8.696782691498559
E01000799,35.75494381423788
E01000800,12.670520521344432
E01000801,9.995169599227792
E01000802,12.354439138558273
E01000803,10.602859537335776
E01000804,11.28638049840716
E01000805,32.71733017439775
E01000806,17.522720527783697
E01000807,11.161151415785131
E01000808,8.717498069115836
E01000809,16.29033746753984
E01000810,16.91610091241799
E01000811,3.9890251894961497
E01000812,0.0
E01000813,11.74754475796018
E01000814,0.0
E01000815,8.140303105597868
E01000816,8.96072882303222
E01000818,0.7380410770527086
E01000819,22.850402787695838
E01000820,9.705396556755412
E01000822,8.380412906501316
E01000823,9.434423941790806
E01000824,26.57385981894713
E01000825,9.032145796837245
E01000826,10.78528934029377
E01000827,29.6683346006984
E01000828,39.873957860297644
E01000829,5.957235786654633
E01000830,22.398482571981578
E01000831,13.159303612584424
E01000832,12.750160815453533
E01000833,2.9518186811033065
E01000834,22.846251672137054
E01000835,20.83331119304052
E01000836,0.0
E01000837,5.903367018249542
E01000838,3.5471630340030496
E01000839,0.0
E01000840,7.552297798509107
E01000841,3.6262844566793544
E01000842,0.0
E01000843,29.94941130941196
E01000844,14.440374006462196
E01000845,29.41076623592581
E01000846,41.06560039550662
E01000847,21.49688798865642
E01000848,39.82602289645136
E01000849,34.519250374770095
E01000850,13.053058620840028
E01000851,7.355563677438238
E01000853,0.0
E01000855,36.36405836218308
E01000856,58.246610168408246
E01000857,0.0
E01000858,10.084006067771812
E01000859,0.0
E01000860,6.297636107186657
E01000861,52.28949213772591
E01000862,22.891032309157627
E01000863,48.18807833421979
E01000866,0.0
E01000867,61.633175407788876
E01000868,34.72042036159316
E01000869,35.92228358200704
E01000870,0.0
E01000871,18.48455635187306
E01000872,36.61411538133949
E01000873,27.89064109768466
E01000874,46.330123713114205
E01000875,25.1508843474257
E01000876,8.823934352603787
E01000877,49.923394982167416
E01000878,13.057368599577119
E01000879,11.44404116510926
E01000880,10.119561398238794
E01000881,36.394237173943615
E01000882,25.33900209676404
E01000883,39.76581554293187
E01000884,7.3635551760176225
E01000885,0.0
E01000886,59.77136687073326
E01000887,49.93235092079942
E01000888,22.286270113073364
E01000889,0.0
E01000890,25.805493698434468
E01000891,21.272150665602382
E01000892,7.515865791575453
E01000893,0.0
E01000894,0.0
E01000895,26.449490820587812
E01000896,18.23372802095868
E01000897,6.725688256440115
E01000898,32.67972970200633
E01000899,9.161261627863693
E01000900,43.04581909520588
E01000901,8.148909672936925
E01000902,33.10090843082763
E01000903,7.3689322474749614
E01000904,63.26685309709315
E01000905,55.948933119675665
E01000906,35.27332520548806
E01000907,25.39109302247704
E01000908,9.328621842683983
E01000909,31.324336719528617
E01000910,0.0
E01000911,27.881823332026563
E01000912,7.996606965997296
E01000913,4.609556890810905
E01000914,46.46496637132091
E01000915,0.0
E01000916,44.209256027556144
E01000917,51.57521807904279
E01000918,39.38521664312534
E01000919,43.45891185152893
E01000920,35.10683188092095
E01000921,42.69981339748617
E01000922,9.174524862799009
E01000923,0.0
E01000924,15.662191977426675
E01000925,24.524987011000356
E01000926,46.159774914048754
E01000927,47.11056245099317
E01000928,24.256861903791826
E01000929,45.85808343797866
E01000930,33.81035879400685
E01000931,13.556894128963648
E01000932,34.470555308428175
E01000933,61.15226357765478
E01000934,18.456304728579504
E01000935,39.179161622918464
E01000937,0.0
E01000938,86.2106797582019
E01000939,14.470551540865303
E01000941,0.0
E01000942,34.88214598517659
E01000943,0.0
E01000944,0.0
E01000946,19.696721623554552
E01000947,65.47664773281724
E01000948,18.632216512676493
E01000949,0.0
E01000951,0.0
E01000952,9.64713853635248
E01000954,45.815936787433394
